1.0,0.0,0.0,1.0,0.0,573.0,32.0,9.0,125321.84,2.0,1.0,1.0,130234.63,0.0
1.0,0.0,0.0,1.0,0.0,629.0,31.0,6.0,0.0,1.0,1.0,1.0,16447.6,1.0
1.0,0.0,0.0,0.0,1.0,421.0,34.0,2.0,0.0,2.0,1.0,1.0,96615.23,0.0
0.0,0.0,1.0,0.0,1.0,679.0,33.0,4.0,96110.22,1.0,1.0,0.0,1173.23,0.0
1.0,0.0,0.0,0.0,1.0,571.0,41.0,8.0,0.0,1.0,1.0,1.0,63736.17,0.0
1.0,0.0,0.0,0.0,1.0,506.0,37.0,5.0,0.0,2.0,1.0,1.0,127543.81,0.0
0.0,1.0,0.0,0.0,1.0,569.0,35.0,2.0,109196.66,3.0,1.0,0.0,109393.19,1.0
1.0,0.0,0.0,1.0,0.0,624.0,38.0,3.0,0.0,2.0,1.0,1.0,163666.85,0.0
0.0,0.0,1.0,1.0,0.0,794.0,30.0,1.0,154970.54,1.0,0.0,1.0,156768.45,0.0
1.0,0.0,0.0,1.0,0.0,714.0,52.0,2.0,0.0,1.0,0.0,1.0,144045.08,1.0
1.0,0.0,0.0,0.0,1.0,671.0,34.0,7.0,106603.74,2.0,1.0,1.0,26387.71,0.0
0.0,1.0,0.0,1.0,0.0,768.0,43.0,2.0,129264.05,2.0,0.0,0.0,19150.14,0.0
0.0,0.0,1.0,1.0,0.0,495.0,42.0,7.0,0.0,2.0,0.0,0.0,130404.53,0.0
0.0,0.0,1.0,0.0,1.0,559.0,25.0,5.0,0.0,2.0,1.0,1.0,163221.22,0.0
0.0,1.0,0.0,1.0,0.0,715.0,34.0,9.0,102277.52,1.0,0.0,0.0,177852.57,1.0
0.0,1.0,0.0,0.0,1.0,576.0,44.0,9.0,119530.52,1.0,1.0,0.0,119056.68,1.0
1.0,0.0,0.0,0.0,1.0,636.0,31.0,6.0,0.0,2.0,1.0,1.0,2382.61,0.0
1.0,0.0,0.0,1.0,0.0,445.0,33.0,7.0,0.0,2.0,1.0,0.0,122625.68,0.0
1.0,0.0,0.0,1.0,0.0,626.0,34.0,3.0,0.0,2.0,1.0,1.0,37870.29,0.0
0.0,0.0,1.0,0.0,1.0,837.0,31.0,9.0,104678.62,1.0,0.0,1.0,50972.6,0.0
1.0,0.0,0.0,0.0,1.0,729.0,44.0,5.0,0.0,2.0,0.0,1.0,9200.54,0.0
0.0,1.0,0.0,1.0,0.0,546.0,25.0,3.0,132837.7,1.0,1.0,0.0,131647.31,0.0
0.0,1.0,0.0,1.0,0.0,588.0,34.0,10.0,129417.82,1.0,1.0,0.0,153727.32,0.0
0.0,0.0,1.0,0.0,1.0,450.0,25.0,9.0,74237.2,2.0,0.0,1.0,195463.35,0.0
1.0,0.0,0.0,1.0,0.0,731.0,40.0,7.0,118991.79,1.0,1.0,1.0,156048.64,0.0
0.0,0.0,1.0,0.0,1.0,468.0,26.0,1.0,131643.25,1.0,1.0,0.0,64436.16,0.0
0.0,0.0,1.0,0.0,1.0,615.0,59.0,4.0,155766.05,1.0,1.0,1.0,110275.17,0.0
0.0,0.0,1.0,0.0,1.0,760.0,28.0,1.0,141038.57,2.0,0.0,0.0,16287.38,0.0
0.0,0.0,1.0,0.0,1.0,670.0,42.0,3.0,81589.04,1.0,1.0,0.0,188227.8,0.0
1.0,0.0,0.0,0.0,1.0,594.0,35.0,2.0,133853.27,1.0,1.0,1.0,65361.66,0.0
0.0,0.0,1.0,1.0,0.0,850.0,45.0,4.0,114347.85,2.0,1.0,1.0,109089.04,0.0
0.0,1.0,0.0,0.0,1.0,671.0,36.0,2.0,116695.27,1.0,0.0,0.0,193201.86,0.0
1.0,0.0,0.0,1.0,0.0,618.0,31.0,4.0,0.0,2.0,1.0,0.0,29176.04,0.0
1.0,0.0,0.0,0.0,1.0,498.0,46.0,1.0,91857.66,1.0,1.0,0.0,101954.78,1.0
0.0,0.0,1.0,0.0,1.0,714.0,25.0,2.0,0.0,1.0,1.0,1.0,132979.43,0.0
0.0,0.0,1.0,0.0,1.0,719.0,44.0,2.0,0.0,2.0,1.0,0.0,196582.19,0.0
1.0,0.0,0.0,1.0,0.0,637.0,36.0,9.0,166939.88,1.0,1.0,1.0,72504.76,0.0
0.0,0.0,1.0,1.0,0.0,638.0,34.0,7.0,0.0,2.0,0.0,0.0,3946.29,0.0
0.0,0.0,1.0,1.0,0.0,760.0,41.0,6.0,0.0,2.0,0.0,0.0,101491.23,0.0
1.0,0.0,0.0,0.0,1.0,717.0,38.0,7.0,97459.06,1.0,0.0,0.0,189175.71,0.0
1.0,0.0,0.0,1.0,0.0,774.0,42.0,3.0,137781.65,1.0,0.0,0.0,199316.19,0.0
1.0,0.0,0.0,0.0,1.0,666.0,53.0,5.0,64646.7,1.0,1.0,0.0,128019.48,1.0
0.0,0.0,1.0,1.0,0.0,554.0,34.0,8.0,0.0,1.0,0.0,1.0,106981.03,0.0
1.0,0.0,0.0,0.0,1.0,557.0,36.0,3.0,0.0,1.0,0.0,1.0,144078.02,0.0
0.0,1.0,0.0,0.0,1.0,773.0,47.0,2.0,118079.47,4.0,1.0,1.0,143007.49,1.0
1.0,0.0,0.0,0.0,1.0,658.0,39.0,7.0,0.0,2.0,1.0,0.0,48378.4,0.0
0.0,0.0,1.0,1.0,0.0,590.0,38.0,9.0,0.0,2.0,1.0,1.0,148750.16,0.0
1.0,0.0,0.0,0.0,1.0,610.0,41.0,6.0,0.0,3.0,0.0,0.0,56118.81,1.0
1.0,0.0,0.0,0.0,1.0,631.0,29.0,2.0,0.0,2.0,1.0,1.0,18581.84,0.0
0.0,1.0,0.0,0.0,1.0,465.0,53.0,1.0,117438.17,1.0,0.0,0.0,74898.8,1.0
0.0,1.0,0.0,1.0,0.0,743.0,32.0,6.0,140348.56,2.0,1.0,1.0,163254.39,0.0
1.0,0.0,0.0,0.0,1.0,766.0,32.0,6.0,185714.28,1.0,1.0,1.0,102502.5,0.0
1.0,0.0,0.0,0.0,1.0,678.0,40.0,1.0,0.0,2.0,1.0,1.0,187343.4,0.0
0.0,0.0,1.0,1.0,0.0,656.0,32.0,1.0,104254.27,1.0,1.0,1.0,17034.37,0.0
1.0,0.0,0.0,0.0,1.0,646.0,50.0,0.0,104129.24,2.0,1.0,0.0,181794.86,1.0
0.0,1.0,0.0,1.0,0.0,660.0,23.0,6.0,166070.48,2.0,0.0,0.0,90494.72,0.0
1.0,0.0,0.0,0.0,1.0,749.0,37.0,7.0,0.0,2.0,1.0,0.0,20306.79,0.0
1.0,0.0,0.0,0.0,1.0,644.0,33.0,7.0,174571.36,1.0,0.0,1.0,43943.09,0.0
1.0,0.0,0.0,1.0,0.0,642.0,33.0,4.0,84607.34,2.0,0.0,1.0,60059.47,0.0
1.0,0.0,0.0,1.0,0.0,662.0,37.0,6.0,0.0,2.0,1.0,0.0,51229.17,0.0
1.0,0.0,0.0,0.0,1.0,539.0,37.0,2.0,127609.59,1.0,1.0,0.0,98646.22,0.0
0.0,1.0,0.0,1.0,0.0,491.0,57.0,4.0,112044.72,1.0,1.0,1.0,41229.73,1.0
0.0,1.0,0.0,1.0,0.0,628.0,28.0,3.0,153538.13,2.0,1.0,0.0,110776.01,0.0
0.0,0.0,1.0,1.0,0.0,705.0,39.0,8.0,144102.32,1.0,1.0,1.0,11682.36,0.0
1.0,0.0,0.0,0.0,1.0,706.0,38.0,1.0,0.0,2.0,1.0,0.0,122379.54,0.0
1.0,0.0,0.0,0.0,1.0,732.0,62.0,2.0,0.0,2.0,1.0,1.0,25438.87,0.0
1.0,0.0,0.0,1.0,0.0,610.0,25.0,2.0,0.0,2.0,1.0,0.0,123723.83,0.0
0.0,0.0,1.0,0.0,1.0,723.0,30.0,1.0,0.0,3.0,1.0,0.0,164647.72,1.0
1.0,0.0,0.0,0.0,1.0,756.0,34.0,1.0,103133.26,1.0,1.0,1.0,90059.04,0.0
1.0,0.0,0.0,0.0,1.0,735.0,34.0,1.0,141796.43,1.0,1.0,0.0,45858.49,0.0
0.0,0.0,1.0,1.0,0.0,708.0,64.0,5.0,0.0,3.0,0.0,1.0,112520.07,1.0
0.0,0.0,1.0,1.0,0.0,607.0,27.0,5.0,100912.19,1.0,0.0,0.0,7631.27,0.0
0.0,0.0,1.0,0.0,1.0,775.0,48.0,4.0,178144.91,2.0,0.0,0.0,50168.41,1.0
1.0,0.0,0.0,1.0,0.0,601.0,34.0,5.0,0.0,2.0,1.0,0.0,27022.57,0.0
0.0,1.0,0.0,0.0,1.0,647.0,44.0,4.0,93960.35,1.0,1.0,0.0,36579.53,1.0
1.0,0.0,0.0,0.0,1.0,523.0,36.0,8.0,158351.02,2.0,1.0,0.0,155304.53,0.0
0.0,1.0,0.0,0.0,1.0,690.0,43.0,2.0,166522.78,1.0,0.0,0.0,119644.59,1.0
1.0,0.0,0.0,0.0,1.0,553.0,37.0,2.0,0.0,2.0,1.0,0.0,33877.29,0.0
1.0,0.0,0.0,0.0,1.0,479.0,47.0,1.0,0.0,1.0,1.0,0.0,95270.83,0.0
1.0,0.0,0.0,1.0,0.0,519.0,38.0,7.0,125328.56,1.0,1.0,0.0,188225.67,0.0
1.0,0.0,0.0,0.0,1.0,736.0,54.0,7.0,111729.47,2.0,0.0,1.0,84920.49,0.0
1.0,0.0,0.0,0.0,1.0,655.0,37.0,4.0,0.0,2.0,1.0,1.0,142415.97,0.0
0.0,1.0,0.0,1.0,0.0,593.0,39.0,8.0,151391.68,1.0,1.0,0.0,27274.6,1.0
0.0,1.0,0.0,1.0,0.0,496.0,59.0,7.0,91680.1,2.0,1.0,0.0,163141.18,1.0
0.0,0.0,1.0,1.0,0.0,759.0,35.0,7.0,147936.42,1.0,1.0,1.0,106785.7,0.0
0.0,1.0,0.0,1.0,0.0,611.0,41.0,2.0,114206.84,1.0,1.0,0.0,164061.6,0.0
0.0,0.0,1.0,0.0,1.0,669.0,29.0,9.0,0.0,1.0,1.0,1.0,93901.61,0.0
1.0,0.0,0.0,1.0,0.0,706.0,35.0,8.0,178032.53,1.0,0.0,1.0,42181.68,0.0
1.0,0.0,0.0,0.0,1.0,660.0,34.0,8.0,106486.66,2.0,0.0,1.0,182262.66,0.0
1.0,0.0,0.0,1.0,0.0,686.0,43.0,0.0,0.0,1.0,1.0,1.0,170072.9,0.0
0.0,0.0,1.0,1.0,0.0,728.0,43.0,5.0,0.0,1.0,1.0,1.0,120088.17,0.0
0.0,1.0,0.0,0.0,1.0,578.0,37.0,1.0,135650.88,1.0,1.0,0.0,199428.19,0.0
0.0,0.0,1.0,0.0,1.0,710.0,22.0,8.0,0.0,3.0,1.0,0.0,107292.91,0.0
0.0,1.0,0.0,0.0,1.0,735.0,46.0,2.0,106344.95,1.0,1.0,0.0,114371.33,1.0
0.0,1.0,0.0,0.0,1.0,550.0,36.0,2.0,113877.23,2.0,1.0,0.0,174921.91,0.0
1.0,0.0,0.0,1.0,0.0,814.0,36.0,6.0,0.0,2.0,1.0,1.0,98657.01,0.0
1.0,0.0,0.0,1.0,0.0,667.0,24.0,4.0,0.0,2.0,0.0,1.0,34335.55,0.0
0.0,1.0,0.0,1.0,0.0,543.0,25.0,1.0,146566.01,1.0,0.0,1.0,161407.48,0.0
1.0,0.0,0.0,0.0,1.0,695.0,36.0,6.0,114007.5,2.0,1.0,0.0,118120.88,0.0
0.0,0.0,1.0,1.0,0.0,611.0,28.0,3.0,96381.68,2.0,1.0,0.0,181419.29,0.0
0.0,0.0,1.0,1.0,0.0,619.0,45.0,0.0,0.0,2.0,0.0,0.0,113645.4,0.0
1.0,0.0,0.0,0.0,1.0,778.0,34.0,5.0,139064.06,2.0,0.0,0.0,67949.32,0.0
1.0,0.0,0.0,1.0,0.0,581.0,24.0,3.0,95508.2,1.0,1.0,1.0,45755.0,0.0
1.0,0.0,0.0,1.0,0.0,676.0,49.0,1.0,0.0,1.0,1.0,0.0,79342.31,1.0
1.0,0.0,0.0,0.0,1.0,565.0,38.0,5.0,0.0,2.0,0.0,1.0,80630.32,0.0
1.0,0.0,0.0,1.0,0.0,592.0,34.0,9.0,0.0,2.0,1.0,1.0,20460.2,0.0
1.0,0.0,0.0,0.0,1.0,815.0,37.0,1.0,166115.42,1.0,1.0,0.0,67208.3,0.0
1.0,0.0,0.0,0.0,1.0,551.0,31.0,1.0,0.0,2.0,1.0,1.0,185105.44,0.0
1.0,0.0,0.0,1.0,0.0,717.0,59.0,4.0,0.0,2.0,1.0,1.0,170528.63,0.0
1.0,0.0,0.0,1.0,0.0,516.0,33.0,7.0,127305.5,1.0,1.0,1.0,120037.36,0.0
0.0,0.0,1.0,0.0,1.0,800.0,38.0,1.0,0.0,2.0,1.0,0.0,51553.43,0.0
0.0,1.0,0.0,1.0,0.0,614.0,37.0,6.0,96340.81,2.0,1.0,1.0,139377.24,1.0
0.0,0.0,1.0,0.0,1.0,607.0,36.0,8.0,158261.68,1.0,1.0,1.0,76744.72,0.0
0.0,0.0,1.0,1.0,0.0,519.0,57.0,2.0,119035.35,2.0,1.0,1.0,29871.79,0.0
0.0,1.0,0.0,0.0,1.0,581.0,50.0,2.0,143829.2,2.0,1.0,0.0,181224.24,1.0
0.0,0.0,1.0,1.0,0.0,535.0,49.0,7.0,115309.75,1.0,1.0,0.0,111421.77,0.0
0.0,0.0,1.0,1.0,0.0,761.0,34.0,2.0,0.0,2.0,1.0,0.0,61251.25,0.0
0.0,0.0,1.0,0.0,1.0,494.0,27.0,2.0,0.0,2.0,1.0,0.0,22404.64,0.0
0.0,1.0,0.0,0.0,1.0,664.0,36.0,6.0,71142.77,2.0,1.0,0.0,122433.09,0.0
1.0,0.0,0.0,0.0,1.0,825.0,34.0,9.0,0.0,2.0,1.0,1.0,31933.06,0.0
1.0,0.0,0.0,1.0,0.0,567.0,23.0,9.0,93522.2,1.0,0.0,1.0,81425.61,0.0
0.0,1.0,0.0,1.0,0.0,721.0,36.0,3.0,65253.07,2.0,1.0,0.0,28737.78,0.0
1.0,0.0,0.0,1.0,0.0,568.0,44.0,7.0,0.0,2.0,0.0,0.0,62370.67,1.0
1.0,0.0,0.0,0.0,1.0,683.0,38.0,7.0,109346.13,2.0,1.0,0.0,102665.92,0.0
1.0,0.0,0.0,1.0,0.0,643.0,33.0,0.0,137811.75,1.0,1.0,1.0,184856.89,0.0
0.0,1.0,0.0,0.0,1.0,649.0,40.0,4.0,95001.33,1.0,0.0,1.0,123202.99,0.0
0.0,0.0,1.0,1.0,0.0,624.0,35.0,7.0,119656.45,2.0,1.0,1.0,4595.05,0.0
0.0,0.0,1.0,1.0,0.0,667.0,39.0,2.0,0.0,2.0,1.0,0.0,40721.24,1.0
0.0,1.0,0.0,1.0,0.0,521.0,61.0,0.0,125193.96,1.0,1.0,1.0,109356.53,0.0
0.0,0.0,1.0,1.0,0.0,571.0,31.0,3.0,0.0,2.0,1.0,1.0,194667.92,0.0
1.0,0.0,0.0,1.0,0.0,673.0,42.0,4.0,0.0,2.0,1.0,0.0,121440.8,0.0
1.0,0.0,0.0,1.0,0.0,695.0,42.0,0.0,0.0,2.0,0.0,1.0,140724.64,0.0
1.0,0.0,0.0,0.0,1.0,693.0,68.0,2.0,0.0,2.0,1.0,1.0,59864.96,0.0
1.0,0.0,0.0,1.0,0.0,593.0,32.0,3.0,0.0,2.0,1.0,1.0,151978.36,0.0
1.0,0.0,0.0,1.0,0.0,850.0,28.0,2.0,0.0,2.0,1.0,1.0,38773.74,0.0
0.0,1.0,0.0,1.0,0.0,713.0,38.0,7.0,144606.22,1.0,1.0,1.0,56594.36,1.0
0.0,1.0,0.0,0.0,1.0,608.0,42.0,8.0,131390.75,2.0,1.0,0.0,71178.09,0.0
0.0,1.0,0.0,1.0,0.0,756.0,39.0,5.0,149363.12,2.0,1.0,1.0,109098.39,0.0
0.0,0.0,1.0,0.0,1.0,706.0,68.0,4.0,114386.85,1.0,1.0,1.0,28601.68,0.0
1.0,0.0,0.0,1.0,0.0,657.0,37.0,2.0,0.0,2.0,1.0,1.0,7667.48,0.0
0.0,1.0,0.0,1.0,0.0,772.0,48.0,6.0,108736.52,1.0,1.0,0.0,184564.67,1.0
0.0,1.0,0.0,1.0,0.0,648.0,51.0,2.0,116574.84,1.0,1.0,0.0,4121.04,1.0
0.0,0.0,1.0,1.0,0.0,568.0,46.0,3.0,0.0,2.0,1.0,1.0,29372.62,0.0
0.0,0.0,1.0,1.0,0.0,594.0,38.0,10.0,0.0,2.0,1.0,0.0,58332.91,0.0
0.0,1.0,0.0,0.0,1.0,697.0,51.0,1.0,147910.3,1.0,1.0,1.0,53581.14,0.0
1.0,0.0,0.0,0.0,1.0,659.0,67.0,4.0,145981.87,1.0,1.0,1.0,131043.2,0.0
0.0,0.0,1.0,1.0,0.0,496.0,43.0,3.0,0.0,2.0,0.0,1.0,199505.53,0.0
0.0,0.0,1.0,1.0,0.0,727.0,49.0,7.0,96296.78,1.0,1.0,0.0,190457.87,1.0
1.0,0.0,0.0,1.0,0.0,536.0,61.0,8.0,65190.29,1.0,1.0,1.0,64308.49,1.0
1.0,0.0,0.0,0.0,1.0,523.0,30.0,1.0,83181.29,1.0,1.0,1.0,138176.78,0.0
0.0,0.0,1.0,1.0,0.0,696.0,30.0,0.0,0.0,2.0,1.0,1.0,9002.8,0.0
1.0,0.0,0.0,1.0,0.0,817.0,37.0,6.0,81070.34,2.0,1.0,0.0,80985.88,0.0
0.0,0.0,1.0,1.0,0.0,832.0,34.0,6.0,138190.13,2.0,0.0,1.0,146511.2,0.0
0.0,1.0,0.0,0.0,1.0,835.0,18.0,2.0,142872.36,1.0,1.0,1.0,117632.63,0.0
0.0,1.0,0.0,1.0,0.0,789.0,43.0,9.0,116644.29,2.0,1.0,1.0,60176.1,0.0
0.0,1.0,0.0,1.0,0.0,591.0,35.0,2.0,90194.34,2.0,1.0,0.0,57064.57,0.0
0.0,0.0,1.0,0.0,1.0,706.0,57.0,7.0,0.0,1.0,1.0,0.0,17941.16,1.0
0.0,0.0,1.0,0.0,1.0,645.0,44.0,8.0,113755.78,2.0,1.0,0.0,149756.71,1.0
0.0,1.0,0.0,0.0,1.0,699.0,59.0,3.0,106819.65,1.0,0.0,1.0,163570.25,0.0
1.0,0.0,0.0,1.0,0.0,748.0,20.0,7.0,0.0,2.0,0.0,0.0,10792.42,0.0
1.0,0.0,0.0,0.0,1.0,479.0,40.0,1.0,0.0,2.0,0.0,0.0,114996.43,0.0
0.0,1.0,0.0,1.0,0.0,568.0,31.0,1.0,61592.14,2.0,1.0,1.0,61796.64,0.0
0.0,0.0,1.0,0.0,1.0,580.0,29.0,9.0,61710.44,2.0,1.0,0.0,128077.8,0.0
1.0,0.0,0.0,1.0,0.0,650.0,43.0,6.0,0.0,2.0,1.0,1.0,16301.91,0.0
0.0,1.0,0.0,1.0,0.0,778.0,45.0,1.0,162150.42,2.0,1.0,0.0,174531.27,0.0
1.0,0.0,0.0,0.0,1.0,739.0,37.0,7.0,104960.46,1.0,0.0,1.0,80883.82,0.0
1.0,0.0,0.0,1.0,0.0,850.0,38.0,0.0,106831.69,1.0,0.0,1.0,148977.72,0.0
